id,firstname,lastname,full_name,birthday,age,weight,height,foot,club,national_team,country_of_birth,city_of_birth,position,role,status,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,matches_played,total_shots,accurate_shots,shot_accuracy,goals,shot_conversion,penalties_taken,penalties_scored,penalty_conversion,total_passes,accurate_passes,pass_accuracy,key_passes,assists,run_attempts_with_ball,successful_runs_with_ball,perc_successful_runs_with_ball,crosses,dribbles,free_kick_shots,free_kick_crosses,aerial_duels,aerial_duels_won,perc_aerial_duels_won,ground_defensive_duels_won,loose_ball_duels,loose_balls_won,perc_loose_balls_won,sliding_tackles,interceptions,clearances,blocks,possession_regained,own_goals,gk_balls_attacked,gk_save_attempts,gk_successful_save_attempts,perc_gk_save_success,cluster,top_knn_ids
448127,chris,fuhrich,chris fuhrich,1/9/1998,18,69,178,right,1. fc koln,,Germany,Castrop-Rauxel,MD,RW,Active,4000000,4000000,6/30/2025 0:00,KL Sportsbase,https://img.a.transfermarkt.technology/portrait/header/272278-1626709144.jpg?lm=1,2,1,0,0.00%,0,0.00%,0,0,0.00%,28,23,82.10%,0,0,1,1,100.00%,0,5,0,0,3,1,33.30%,1,3,1,33.30%,0,1,0,0,1,0,0,0,0,0.00%,6,[256854 376908 471947   3281 352992 361214 413597 337903 356928 407699]
448210,edson omar,alvarez velazquez,edson omar alvarez velazquez,10/24/1997,19,73,185,right,,mexico,Mexico,Tlalnepantla de Baz,DF,DM,Active,35000000,35000000,6/30/2025 0:00,PROMOFUT,https://img.a.transfermarkt.technology/portrait/header/401356-1660762574.jpg?lm=1,4,0,0,0.00%,0,0.00%,0,0,0.00%,144,126,87.50%,0,0,1,1,100.00%,0,6,0,0,16,5,31.20%,8,13,7,53.80%,6,19,0,0,25,1,0,0,0,0.00%,16,[250899  14904 391643 486252  25415   3806 223516  15019 404285   4326]
448215,linton,maina,linton maina,6/23/1999,17,65,173,right,hannover 96,,Germany,Berlin,MD,RW,Active,4500000,9000000,6/30/2025 0:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/335103-1657110366.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,18,16,88.90%,0,1,3,3,100.00%,1,3,0,0,1,0,0.00%,0,2,0,0.00%,0,2,0,0,2,0,0,0,0,0.00%,18,[399576 101705 368340 373768   4879 482491 419204 209211 346071 408293]
448246,palko,dardai,palko dardai,4/24/1999,17,63,175,left,hertha bsc,,Germany,Berlin,FW,RW,Active,1000000,1000000,6/30/2025 0:00,PRO Profil GmbH,https://img.a.transfermarkt.technology/portrait/header/300508-1616227319.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,9,7,77.80%,0,0,1,1,100.00%,0,1,0,0,2,0,0.00%,0,0,0,0.00%,0,2,0,0,2,0,0,0,0,0.00%,6,[ 55982 216077  22559 396628 472489  25701 415748 426702 209095     38]
448708,harvey,barnes,harvey barnes,12/9/1997,19,66,174,right,west bromwich albion fc,,England,Burnley,MD,LM,Active,32000000,35000000,6/30/2025 0:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/398065-1543494289.jpg?lm=1,2,1,0,0.00%,0,0.00%,0,0,0.00%,6,5,83.30%,0,0,0,0,0.00%,0,0,0,0,1,1,100.00%,0,1,0,0.00%,0,1,0,0,1,0,0,0,0,0.00%,12,[ 14764   7979  59126 405597  86722 487983 361779 485794 137298 448038]
449921,bakery,jatta,bakery jatta,6/6/1998,18,79,184,right,hamburger sv,,The Gambia,Gunjur,MD,RW,Active,1300000,2500000,6/30/2024 0:00,Efe Aktas,https://img.a.transfermarkt.technology/portrait/header/415194-1627919736.jpg?lm=1,10,3,2,66.70%,0,0.00%,0,0,0.00%,91,66,72.50%,0,0,5,4,80.00%,4,10,0,0,29,12,41.40%,13,20,7,35.00%,2,12,0,2,19,0,0,0,0,0.00%,18,[ 66654 243931  20406 279556 278383 354552    179 366542 254188 288423]
449978,mehdi pascal marcel,leris,mehdi pascal marcel leris,5/23/1998,18,74,185,right,ac chievo verona,,France,Mont de Marsan,FW,RW,Active,2200000,2500000,6/30/2024 0:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/348601-1661523919.jpg?lm=1,4,0,0,0.00%,0,0.00%,0,0,0.00%,13,10,76.90%,0,0,0,0,0.00%,0,1,0,0,2,2,100.00%,0,4,1,25.00%,0,3,0,0,4,0,0,0,0,0.00%,12,[564512   4009 216614  20410 229140 351851  86623 257006   3677  15813]
449985,amine,gouiri,amine gouiri,2/16/2000,16,72,180,right,olympique lyonnais,,France,Bourgoin-Jallieu,FW,CF,Active,35000000,50000000,6/30/2027 0:00,,https://img.a.transfermarkt.technology/portrait/header/418659-1649428727.jpg?lm=1,7,3,2,66.70%,0,0.00%,0,0,0.00%,18,14,77.80%,0,0,0,0,0.00%,0,1,0,0,1,0,0.00%,2,3,1,33.30%,0,2,0,1,4,0,0,0,0,0.00%,0,[ 50461 366546   4255 230687 279571 405608  93331  51689  16609     66]
450784,oscar,melendo jimenez,oscar melendo jimenez,8/23/1997,19,63,167,left,reial club deportiu espanyol,,Spain,Barcelona,MD,RW,Active,2000000,10000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/448344-1516262615.jpg?lm=1,18,6,2,33.30%,0,0.00%,0,0,0.00%,255,219,85.90%,3,1,8,7,87.50%,2,15,0,0,16,2,12.50%,3,20,8,40.00%,0,7,0,2,9,0,0,0,0,0.00%,18,[239298 127719 284476 412701 255320  25616  15278 132972 397098    120]
450826,callum,hudson-odoi,callum hudson-odoi,11/7/2000,16,79,182,right,,,England,London,MD,RW,Active,17000000,35000000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/392768-1659969850.png?lm=1,2,2,1,50.00%,0,0.00%,0,0,0.00%,17,12,70.60%,0,0,1,1,100.00%,1,2,0,0,0,0,0.00%,0,0,0,0.00%,0,0,0,1,0,0,0,0,0,0.00%,5,[245813  91502 285727  15543 326523 101606  10113 347200 256480   3425]
454388,bryan,mbeumo,bryan mbeumo,8/2/1999,17,65,171,left,esperance sportive troyes aube champagne,,France,Avallon,FW,RW,Active,28000000,28000000,6/30/2026 0:00,,https://img.a.transfermarkt.technology/portrait/header/413039-1668505084.jpg?lm=1,4,3,1,33.30%,0,0.00%,0,0,0.00%,15,10,66.70%,0,0,3,3,100.00%,0,4,0,0,8,4,50.00%,1,4,1,25.00%,0,4,0,2,4,0,0,0,0,0.00%,15,[ 55224 112392   3708  57480 368642  99453 238832  37796 221039   8323]
454457,enrico,brignola,enrico brignola,7/8/1999,17,72,180,left,benevento calcio,,Italy,Caserta,FW,SS,Active,700000,4500000,,MM-Management,https://img.a.transfermarkt.technology/portrait/header/323147-1596116722.jpg?lm=1,18,31,9,29.00%,3,9.70%,0,0,0.00%,456,375,82.20%,4,2,32,28,87.50%,8,40,0,0,20,6,30.00%,24,51,10,19.60%,6,23,0,17,47,0,0,0,0,0.00%,3,[ 28117 105622 286390  26604 134512 230897  14727 234527  14786 265673]
470517,lemouya,goudiaby,lemouya goudiaby,1/9/1997,19,69,178,right,fc metz,,Senegal,Thiès,MD,LB,Active,,350000,,USM GROUP ,https://img.a.transfermarkt.technology/portrait/header/468929-1534930695.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,24,20,83.30%,0,0,0,0,0.00%,0,2,0,0,0,0,0.00%,1,1,0,0.00%,0,9,0,0,9,0,0,0,0,0.00%,19,[493725  49977  92908  70381 340476 447812 285590 280116 503185   3562]
470756,alberto,lopez jimenez,alberto lopez jimenez,5/27/1995,21,68,173,,malaga club de futbol,,Spain,Granada,DF,LB,Active,200000,250000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/307805-1673038080.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,15,10,66.70%,0,0,0,0,0.00%,0,0,0,0,1,1,100.00%,2,2,1,50.00%,1,2,0,0,3,0,0,0,0,0.00%,12,[  4789 284580  32580 222761 344065 344065 344065 344065 212651 212651]
471348,weston,mckennie,weston mckennie,8/28/1998,18,84,185,right,fc schalke 04,,United States,"Little Elm, Texas",MD,CM,Active,21000000,25000000,6/30/2023 0:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/332697-1642687384.jpg?lm=1,22,10,1,10.00%,0,0.00%,0,0,0.00%,474,354,74.70%,1,0,5,5,100.00%,1,18,0,1,58,33,56.90%,28,46,13,28.30%,17,69,0,2,99,0,0,0,0,0.00%,14,[  3704  61967   3595  20403   7986  25596 361807  20401  25405  49982]
471589,moussa,sylla,moussa sylla,11/25/1999,17,70,181,right,as monaco fc,,France,Étampes,FW,CF,Active,1500000,5000000,6/30/2025 0:00,VV Consulting,https://img.a.transfermarkt.technology/portrait/header/460655-1629452174.jpg?lm=1,5,10,4,40.00%,2,20.00%,0,0,0.00%,54,37,68.50%,2,0,3,3,100.00%,1,4,0,0,33,13,39.40%,0,17,1,5.90%,1,2,0,5,4,0,0,0,0,0.00%,5,[354997 481329  20766   8603 285508  20662  20476 137161   5147  50023]
471771,imad,faraj,imad faraj,2/11/1999,17,67,172,right,lille osc metropole,,France,Croix,MD,RW,Active,600000,650000,5/31/2025 0:00,Keyscout Football,https://img.a.transfermarkt.technology/portrait/header/371145-1511780571.jpg?lm=1,7,4,2,50.00%,0,0.00%,0,0,0.00%,70,57,81.40%,2,1,0,0,0.00%,4,7,0,0,5,1,20.00%,4,5,0,0.00%,1,6,0,1,7,0,0,0,0,0.00%,19,[247212 402017 289122 361498  70381 340476 503185 493725 114055  70379]
471774,timothy,weah,timothy weah,2/22/2000,16,66,185,right,,,United States,"New York City, New York",FW,CF,Active,12000000,15000000,6/30/2024 0:00,BS Group - BS Law,https://img.a.transfermarkt.technology/portrait/header/370846-1574781500.jpg?lm=1,3,2,2,100.00%,0,0.00%,0,0,0.00%,17,12,70.60%,1,0,1,1,100.00%,0,1,0,0,0,0,0.00%,1,3,2,66.70%,2,1,0,1,4,0,0,0,0,0.00%,5,[ 24964 119630 258254 135810 491365 545811  20450  86307  79006   5295]
471947,frank,evina,frank evina,7/5/2000,16,0,177,right,,,Cameroon,Yaoundé,FW,LW,Active,400000,800000,,fair-sport GmbH,https://img.a.transfermarkt.technology/portrait/header/336331-1565012898.jpg?lm=1,2,3,0,0.00%,0,0.00%,0,0,0.00%,29,23,79.30%,1,0,1,1,100.00%,2,4,0,0,3,3,100.00%,3,3,2,66.70%,2,4,0,1,7,0,0,0,0,0.00%,6,[352992   3281 376908 361214 413597 337903 256854 448127 407699 241564]
471968,nikolas,nartey,nikolas nartey,2/22/2000,16,80,185,right,1. fc koln,,Denmark,"Bagsværd, Copenhagen",DF,CM,Active,1800000,1800000,6/30/2025 0:00,Boutique Transfers,https://img.a.transfermarkt.technology/portrait/header/400546-1657181830.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,5,5,100.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,0,[342075 285139 279566 400558  25938 391387 167104  26093  26378 280157]
472126,julien,serrano,julien serrano,2/13/1998,18,65,181,left,,,France,Puyricard,DF,LB,Active,250000,2000000,,Wasserman,https://img.a.transfermarkt.technology/portrait/header/342216-1656594383.jpg?lm=1,4,1,0,0.00%,0,0.00%,0,0,0.00%,136,95,69.90%,1,0,3,3,100.00%,5,3,0,0,15,7,46.70%,1,6,2,33.30%,2,15,0,5,17,0,0,0,0,0.00%,6,[472126  29843 472126 472126  61651  26136  70171 297733 209095 343116]
472194,yacine,adli,yacine adli,7/29/2000,16,72,183,right,,,France,Vitry-sur-Seine,MD,AM,Active,9000000,9000000,6/30/2026 0:00,,https://img.a.transfermarkt.technology/portrait/header/395236-1656579831.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,7,7,100.00%,0,0,1,1,100.00%,0,0,0,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,18,[ 38236 282194  91122 499843 352722 265318   3349 237268 252473 356908]
472489,jose,alonso lara,jose alonso lara,3/7/2000,16,60,167,right,,,Spain,Sevilla,MD,LW,Active,400000,500000,6/30/2023 0:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,4,3,75.00%,0,0,1,1,100.00%,0,2,0,0,0,0,0.00%,1,0,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,6,[216077 209095 297733 472126 472126  29843 472126 472126  61651  26136]
472696,sergio,gomez martin,sergio gomez martin,9/4/2000,16,68,171,left,bv borussia 09 dortmund,,Spain,Badalona,MD,LB,Active,15000000,15000000,6/30/2026 0:00,SEG,https://img.a.transfermarkt.technology/portrait/header/366930-1660209686.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,6,6,100.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,19,[  8624 139080 399564  15050 282445 139075 279570 365707 286404   8745]
472938,luca,crosta,luca crosta,2/23/1998,18,78,190,right,cagliari calcio,,Italy,Milano,GK,GK,Active,100000,200000,6/30/2025 0:00,,https://img.a.transfermarkt.technology/portrait/header/265077-1479138961.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,8,5,62.50%,0,0,0,0,0.00%,0,0,0,0,1,1,100.00%,0,0,0,0.00%,0,3,0,0,3,0,2,3,0,0.00%,20,[ 26938  14821   3663  26131 352985 283062  20604  77502 247173  86350]
476054,marijan,cavar,marijan cavar,2/2/1998,18,67,180,right,eintracht frankfurt,,Bosnia-Herzegovina,Rama Prozor,MD,CM,Active,400000,400000,6/30/2025 0:00,GOOLD Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/419255-1617737707.jpg?lm=1,1,1,0,0.00%,0,0.00%,0,0,0.00%,7,6,85.70%,0,0,1,1,100.00%,0,0,0,0,0,0,0.00%,0,1,1,100.00%,0,0,0,0,0,0,0,0,0,0.00%,14,[240070 100140  28948 173213  25403  15193   3315  14855 279538 116170]
477744,nicolas louis marcel,cozza,nicolas louis marcel cozza,1/8/1999,17,72,178,left,montpellier hsc,,France,Ganges,DF,LB,Active,5000000,5000000,6/30/2027 0:00,,https://img.a.transfermarkt.technology/portrait/header/485965-1525079678.jpg?lm=1,9,6,1,16.70%,1,16.70%,0,0,0.00%,261,196,75.10%,0,1,7,7,100.00%,6,9,0,0,18,7,38.90%,11,25,9,36.00%,5,26,0,10,32,0,0,0,0,0.00%,6,[    38 426702  22559  14717  97555 493412  26084  55982  25919 229119]
481329,pietro,pellegri,pietro pellegri,3/17/2001,15,78,188,right,as monaco fc,,Italy,Genova,FW,CF,Active,4000000,8000000,6/30/2025 0:00,Gr Sports,https://img.a.transfermarkt.technology/portrait/header/364133-1663596740.jpg?lm=1,9,7,2,28.60%,2,28.60%,0,0,0.00%,39,31,79.50%,1,0,2,2,100.00%,1,1,0,0,36,10,27.80%,1,19,4,21.10%,6,5,0,2,12,0,0,0,0,0.00%,5,[ 20476 354997  50023  20662 137161 471589 266885  20505  38436 285508]
482491,zaydou,youssouf,zaydou youssouf,7/11/1999,17,70,178,left,fc girondins de bordeaux,,France,Bordeaux,MD,CM,Active,3000000,8000000,6/30/2026 0:00,ESN,https://img.a.transfermarkt.technology/portrait/header/471582-1543940836.jpg?lm=1,5,3,0,0.00%,0,0.00%,0,0,0.00%,49,34,69.40%,0,0,4,4,100.00%,0,6,0,0,4,3,75.00%,1,7,3,42.90%,0,3,0,1,8,0,0,0,0,0.00%,18,[373768 399576 408293 346071   4879 209211 497355 101705 448215 368340]
485383,alejandro miguel,mula sanchez,alejandro miguel mula sanchez,7/23/1996,20,68,178,right,malaga club de futbol,,Spain,Barcelona,MD,LW,Active,400000,1000000,6/30/2023 0:00,SportsGA,https://img.a.transfermarkt.technology/portrait/header/242295-1676232240.png?lm=1,11,18,6,33.30%,0,0.00%,0,0,0.00%,206,159,77.20%,2,0,13,13,100.00%,4,12,0,0,16,4,25.00%,6,24,9,37.50%,5,18,0,9,25,0,0,0,0,0.00%,15,[ 26044  37714  94650 229124 347593  90880 229697  38094   8290 165431]
485464,oliva christian,rutjens,oliva christian rutjens,1/5/1998,18,0,0,right,,,Spain,Marbella,DF,CB,Active,250000,275000,6/30/2023 0:00,360 Football,https://img.a.transfermarkt.technology/portrait/header/462809-1652202882.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,5,4,80.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,1,0,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,19,[485464 433100   7954 485464 485464  61395   4329 412914 391603 198120]
485794,sergio,arribas blazquez,sergio arribas blazquez,7/7/1995,21,0,0,,cd leganes,,Spain,Leganés,MD,RW,Active,,150000,6/30/2023 0:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,10,8,80.00%,0,0,0,0,0.00%,0,0,0,0,2,0,0.00%,2,0,0,0.00%,0,1,0,0,1,0,0,0,0,0.00%,12,[397028 376565  86722  89073 137298 405597   8268 115146 361779 487983]
486252,aaron,wan-bissaka,aaron wan-bissaka,11/26/1997,19,72,183,right,crystal palace fc,,England,London,DF,RB,Active,22000000,40000000,6/30/2024 0:00,Unique Sports Group,https://img.a.transfermarkt.technology/portrait/header/477758-1617030255.jpg?lm=1,7,0,0,0.00%,0,0.00%,0,0,0.00%,226,165,73.00%,2,0,5,5,100.00%,5,9,0,0,21,10,47.60%,18,17,10,58.80%,18,63,0,5,82,0,0,0,0,0.00%,16,[250899 448210  40707  26433 391643     45 404285   4326 286382  25415]
487983,dylan,lempereur,dylan lempereur,10/24/1998,18,0,0,,,,France,Rombas,DF,LB,Active,125000,125000,6/30/2024 0:00,AY-Agency,https://img.a.transfermarkt.technology/portrait/header/556567-1556044534.jpg?lm=1,3,1,0,0.00%,0,0.00%,0,0,0.00%,39,27,69.20%,0,0,0,0,0.00%,1,2,0,0,7,2,28.60%,5,6,3,50.00%,0,7,0,0,7,0,0,0,0,0.00%,12,[361779 448038 332821 405597  86722  77544   7979 485794 397028 376565]
488750,alejandro gutierrez,mozo,alejandro gutierrez mozo,4/22/1995,21,0,0,,,,Spain,Cuenca,MD,CM,Active,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,14,12,85.70%,0,0,1,1,100.00%,0,1,0,0,1,1,100.00%,2,1,1,100.00%,0,3,0,0,3,0,0,0,0,0.00%,14,[112459  15131 192748 221376 282448  14785 444439 286226  61961 135937]
489417,erik alexander,exposito hernandez,erik alexander exposito hernandez,6/23/1996,20,78,184,left,ud las palmas,,Spain,Santa Cruz de Tenerife,FW,CF,Active,1000000,2000000,6/30/2024 0:00,Promoesport,https://img.a.transfermarkt.technology/portrait/header/483461-1668770153.png?lm=1,10,9,2,22.20%,1,11.10%,0,0,0.00%,77,56,72.70%,0,0,1,1,100.00%,1,2,0,0,60,24,40.00%,3,26,6,23.10%,0,16,0,3,19,0,0,0,0,0.00%,5,[ 28073 207002  49873  15503   9532  14788  15821   8603 293857  20766]
489488,martin,aguirregabiria padilla,martin aguirregabiria padilla,5/10/1996,20,69,178,right,deportivo alaves,,Spain,Vitoria,DF,RB,Active,2000000,7500000,6/30/2025 0:00,,https://img.a.transfermarkt.technology/portrait/header/483573-1647541237.jpg?lm=1,21,4,2,50.00%,0,0.00%,0,0,0.00%,659,479,72.70%,4,5,11,11,100.00%,18,31,0,0,37,21,56.80%,32,67,32,47.80%,7,121,0,11,137,0,0,0,0,0.00%,13,[ 14888  32959    160  15798   1712   4786 257028  26285  25700  16884]
491365,jann-fiete,arp,jann-fiete arp,1/6/2000,16,78,184,right,hamburger sv,,Germany,Bad Segeberg,FW,CF,Active,500000,7500000,6/30/2024 0:00,T21plus,https://img.a.transfermarkt.technology/portrait/header/343337-1657792916.jpg?lm=1,18,17,7,41.20%,2,11.80%,0,0,0.00%,126,85,67.50%,1,0,3,2,66.70%,1,17,0,0,59,12,20.30%,5,52,15,28.80%,1,14,0,6,34,0,0,0,0,0.00%,5,[284322   5295  21119  25444 271990  24964 471774 119630  55968 344120]
491409,musa,barrow,musa barrow,11/14/1998,18,77,183,right,atalanta bergamasca calcio,,The Gambia,Banjul,FW,LW,Active,12000000,20000000,6/30/2025 0:00,Sportlex Srl,https://img.a.transfermarkt.technology/portrait/header/486624-1596540455.jpg?lm=1,12,26,13,50.00%,3,11.50%,0,0,0.00%,116,94,81.00%,2,1,1,1,100.00%,6,13,0,0,22,6,27.30%,3,18,3,16.70%,0,5,0,8,14,0,0,0,0,0.00%,5,[285508  26327   5147 410031  50272  79006  49907   8955  20766 471589]
491451,alessandro,buongiorno,alessandro buongiorno,6/6/1999,17,80,191,left,,,Italy,Torino,DF,CB,Active,8000000,8000000,6/30/2025 0:00,Gr Sports,https://img.a.transfermarkt.technology/portrait/header/386446-1663596475.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,6,6,100.00%,0,0,0,0,0.00%,0,0,0,0,2,2,100.00%,0,0,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,12,[360778     12  20704  40538 101558 382289  26085 397030 400549 230626]
493412,yoel,armougom,yoel armougom,6/5/1998,18,71,173,left,stade malherbe caen,,Réunion,Saint-Denis,DF,LB,Active,400000,3000000,6/30/2025 0:00,,https://img.a.transfermarkt.technology/portrait/header/548716-1540373495.jpg?lm=1,4,0,0,0.00%,0,0.00%,0,0,0.00%,54,34,63.00%,1,0,2,2,100.00%,2,0,0,0,7,3,42.90%,1,1,1,100.00%,1,8,0,3,9,0,0,0,0,0.00%,6,[ 97555 426702 229119  22559  15039     38 209207 477744  26084  21351]
493725,simon,asta,simon asta,1/25/2001,15,75,178,right,fc augsburg,,Germany,Augsburg,DF,RB,Active,1000000,1000000,6/30/2024 0:00,ROOF,https://img.a.transfermarkt.technology/portrait/header/392131-1657045057.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,4,3,75.00%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,0,0,0,0.00%,0,1,0,0,1,0,0,0,0,0.00%,19,[470517  49977  70381 503185  92908 280116 340476 568583 447812 285590]
497355,willem,geubbels,willem geubbels,8/16/2001,15,72,185,right,olympique lyonnais,,France,Villeurbanne,FW,LW,Active,2500000,12000000,6/30/2025 0:00,,https://img.a.transfermarkt.technology/portrait/header/463620-1674472601.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,10,7,70.00%,0,0,2,2,100.00%,0,0,0,0,1,0,0.00%,1,2,1,50.00%,0,0,0,0,0,0,0,0,0,0.00%,18,[408293 346071 209211 482491  37836   8421  62743 131321  24024 373768]
498357,ibrahima,niane,ibrahima niane,3/11/1999,17,71,187,right,fc metz,,Senegal,M'bour,FW,CF,Active,3500000,9000000,6/30/2023 0:00,World Elites,https://img.a.transfermarkt.technology/portrait/header/490417-1511780508.jpg?lm=1,30,37,13,35.10%,2,5.40%,0,0,0.00%,238,185,77.70%,0,1,6,6,100.00%,4,29,0,0,68,26,38.20%,5,39,15,38.50%,0,22,0,14,30,0,0,0,0,0.00%,15,[269490 207061  37796 226005 368642 238832 244335 404397 337225 276978]
499295,thomas,carrique,thomas carrique,2/26/1999,17,65,170,right,fc girondins de bordeaux,,France,Tarbes,DF,RB,Active,400000,400000,6/30/2026 0:00,Triunfo Futbol,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,35,29,82.90%,0,0,1,1,100.00%,2,3,0,0,7,1,14.30%,0,1,0,0.00%,0,4,0,2,4,0,0,0,0,0.00%,16,[345740   5327 386197  77541 116166 279560 275497  70136  70136 105332]
499843,eduardo,exposito jaen,eduardo exposito jaen,8/1/1996,20,68,178,right,real club deportivo de la coruna,,Spain,Barcelona,MD,CM,Active,6000000,6000000,6/30/2027 0:00,Promoesport,https://img.a.transfermarkt.technology/portrait/header/506248-1544776296.jpg?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,51,47,92.20%,0,0,1,1,100.00%,1,3,0,0,2,0,0.00%,2,5,1,20.00%,2,3,0,0,5,0,0,0,0,0.00%,18,[472194  91122 237268  38236 282194  77550 352722 397174 265864  45579]
500200,miguel angel,rubio lestan,miguel angel rubio lestan,3/11/1998,18,0,0,,,,Spain,Leganés,DF,CB,Active,1000000,1000000,6/30/2025 0:00,MESAS SPORT,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,6,2,33.30%,0,0,0,0,0.00%,0,0,0,0,4,4,100.00%,2,1,0,0.00%,0,1,0,0,1,0,0,0,0,0.00%,12,[329202 344065 344065 344065 344065   3557  55957  25988  32580  21272]
503185,josha mamadou,karaboue vagnomann,josha mamadou karaboue vagnomann,12/11/2000,16,86,187,right,hamburger sv,,Germany,Hamburg,DF,RB,Active,5000000,5000000,6/30/2026 0:00,FTC,https://img.a.transfermarkt.technology/portrait/header/448258-1655978984.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,1,1,100.00%,0,0,0,0,0.00%,0,1,0,0,0,0,0.00%,1,0,0,0.00%,0,0,0,0,0,0,0,0,0,0.00%,19,[493725 568583 470517 280116  70381 402884  49977 224206  92908 340476]
516397,mujaid,sadick aliu,mujaid sadick aliu,3/14/2000,16,0,180,,,,Spain,Logroño,DF,CB,Active,3000000,3000000,6/30/2025 0:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/497663-1620287843.jpg?lm=1,2,0,0,0.00%,0,0.00%,0,0,0.00%,42,36,85.70%,0,0,0,0,0.00%,0,0,0,0,0,0,0.00%,1,5,4,80.00%,0,8,0,0,8,0,0,0,0,0.00%,19,[ 50806  61395 433100 485464 485464   7954 137143 485464 485464 198120]
519496,fabio,gonzalez estupinan,fabio gonzalez estupinan,2/12/1997,19,65,176,right,,,Spain,Ingenio,MD,CM,Active,500000,500000,6/30/2025 0:00,Ivan Cristovinho,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1,0,0,0.00%,0,0.00%,0,0,0.00%,41,40,97.60%,0,0,0,0,0.00%,0,1,0,0,2,0,0.00%,1,3,1,33.30%,2,6,0,0,8,0,0,0,0,0.00%,19,[349099 266312   3343 282445   8745 139080 388832 266532   8624 472696]
520163,diego,hernandez barriuso,diego hernandez barriuso,9/19/1995,21,75,188,right,getafe club de futbol,,Spain,Salamanca,MD,CM,Active,150000,400000,6/30/2023 0:00,MESAS SPORT,https://img.a.transfermarkt.technology/portrait/header/541646-1663607491.jpg?lm=1,2,1,1,100.00%,0,0.00%,0,0,0.00%,14,10,71.40%,0,0,0,0,0.00%,0,2,0,0,6,2,33.30%,0,4,2,50.00%,0,3,0,0,3,0,0,0,0,0.00%,8,[ 9403 86785  4509  8773  8498 49869  7928 20591 20496 14728]
520617,yann aurel,bisseck,yann aurel bisseck,11/29/2000,16,83,194,right,1. fc koln,,Germany,Köln,DF,CB,Active,1500000,1500000,6/30/2026 0:00,,https://img.a.transfermarkt.technology/portrait/header/441986-1531735016.jpg?lm=1,3,0,0,0.00%,0,0.00%,0,0,0.00%,76,72,94.70%,0,0,0,0,0.00%,0,0,0,0,13,6,46.20%,4,1,0,0.00%,1,7,0,0,8,0,0,0,0,0.00%,19,[ 37959  61979 412914 134954 516397  61395   4329   7954 391603 485464]
